"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Altersdurchschnitt","gesamt","2002","14 Berg am Laim","41.6","1571184","37769","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","15 Trudering - Riem","39.6","1869932","47186","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","16 Ramersdorf - Perlach","41","4102515","100129","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","17 Obergiesing - Fasangarten","41.4","1845664","44616","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","18 Untergiesing - Harlaching","43.7","2030342","46495","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","43.9","3406560","77659","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","20 Hadern","42.6","1815264","42563","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","21 Pasing - Obermenzing","41.9","2540051","60616","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","22 Aubing - Lochhausen - Langwied","41.9","1572824","37532","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","23 Allach - Untermenzing","42","1130286","26903","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","24 Feldmoching - Hasenbergl","41.2","2184370","53010","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2002","25 Laim","43.7","2124604","48606","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","Stadt München","41.6","52442390","1260597","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","01 Altstadt - Lehel","42.6","786514","18462","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","02 Ludwigsvorstadt - Isarvorstadt","39.9","1775447","44484","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","03 Maxvorstadt","40.5","1708414","42159","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","04 Schwabing - West","42.7","2330785","54580","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","05 Au - Haidhausen","41","2129541","51947","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","06 Sendling","40.3","1404334","34820","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","07 Sendling - Westpark","42.7","2075137","48608","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","08 Schwanthalerhöhe","39.7","988740","24905","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","09 Neuhausen - Nymphenburg","42","3451544","82235","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","10 Moosach","41.1","1895826","46174","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","11 Milbertshofen - Am Hart","40.1","2449622","61034","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","12 Schwabing - Freimann","40","2375196","59392","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","13 Bogenhausen","42.5","3045020","71716","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","14 Berg am Laim","41.6","1563637","37544","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","15 Trudering - Riem","39.8","1807461","45403","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","16 Ramersdorf - Perlach","40.7","4084110","100387","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","17 Obergiesing - Fasangarten","41.4","1829689","44143","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","18 Untergiesing - Harlaching","43.6","2032748","46580","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","43.8","3395947","77518","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","20 Hadern","42.7","1786531","41858","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","21 Pasing - Obermenzing","41.8","2525134","60445","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","22 Aubing - Lochhausen - Langwied","41.7","1570801","37693","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","23 Allach - Untermenzing","41.9","1122526","26794","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","24 Feldmoching - Hasenbergl","41.1","2176572","52896","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2001","25 Laim","43.7","2127774","48739","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","Stadt München","41.6","51965382","1247934","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","01 Altstadt - Lehel","42.6","781943","18374","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","02 Ludwigsvorstadt - Isarvorstadt","39.9","1775129","44451","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","03 Maxvorstadt","40.7","1696225","41726","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","04 Schwabing - West","42.8","2304325","53789","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","05 Au - Haidhausen","41","2132108","52028","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","06 Sendling","40.4","1392990","34462","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","07 Sendling - Westpark","42.7","2064709","48388","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","08 Schwanthalerhöhe","39.8","989228","24883","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","09 Neuhausen - Nymphenburg","42.1","3446939","81968","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","10 Moosach","41","1863994","45507","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","11 Milbertshofen - Am Hart","40.2","2419146","60225","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","12 Schwabing - Freimann","40.2","2318992","57653","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","13 Bogenhausen","42.5","3013855","70984","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","14 Berg am Laim","41.7","1545268","37017","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","15 Trudering - Riem","40.2","1727826","43003","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","16 Ramersdorf - Perlach","40.5","4048905","99995","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","17 Obergiesing - Fasangarten","41.5","1826977","43974","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","18 Untergiesing - Harlaching","43.8","2021472","46153","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","43.8","3364479","76762","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","20 Hadern","42.6","1775437","41689","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","21 Pasing - Obermenzing","41.9","2500935","59758","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","22 Aubing - Lochhausen - Langwied","41.5","1553139","37423","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","23 Allach - Untermenzing","41.9","1118238","26682","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","24 Feldmoching - Hasenbergl","41.1","2156117","52413","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2000","25 Laim","43.7","2123127","48534","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","Stadt München","38.9","17311066","444754","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","01 Altstadt - Lehel","40.6","223302","5502","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","02 Ludwigsvorstadt - Isarvorstadt","40","587285","14700","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","03 Maxvorstadt","38.2","506382","13257","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","04 Schwabing - West","38.9","611863","15730","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","05 Au - Haidhausen","41.2","598103","14519","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","06 Sendling","40.1","450036","11218","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","07 Sendling - Westpark","39.4","701160","17817","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","08 Schwanthalerhöhe","42.3","408621","9664","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","09 Neuhausen - Nymphenburg","39.8","992330","24907","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","10 Moosach","39","690419","17687","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","11 Milbertshofen - Am Hart","38.7","1221605","31601","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","12 Schwabing - Freimann","35.9","837102","23309","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","13 Bogenhausen","38.3","859028","22401","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","14 Berg am Laim","39.6","607336","15356","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","15 Trudering - Riem","37.7","649450","17206","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","16 Ramersdorf - Perlach","39.7","1609987","40543","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","17 Obergiesing - Fasangarten","39.8","678482","17053","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","18 Untergiesing - Harlaching","40","516645","12908","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","37.7","1023850","27123","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","20 Hadern","38.3","537866","14042","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","21 Pasing - Obermenzing","38.3","698002","18220","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","22 Aubing - Lochhausen - Langwied","36.9","533879","14484","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","23 Allach - Untermenzing","38","326772","8598","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","24 Feldmoching - Hasenbergl","39.2","796790","20352","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2019","25 Laim","38.9","644771","16557","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2018","Stadt München","38.8","16817919","433291","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2018","01 Altstadt - Lehel","40.5","222771","5500","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2018","02 Ludwigsvorstadt - Isarvorstadt","39.6","580532","14654","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","Nichtdeutsche","2018","03 Maxvorstadt","38.2","498601","13051","","","","Alterssumme - Hauptwohnsitzbevölkerung (Nichtdeutsche)","Anzahl nichtdeutsche Einwohner mit Hauptwohnsitz","","",""
